6254	Edmund Hillary	Children	Peter Hillary	Section	5	Peter Hillary	exact	Hillary married Louise Mary Rose on 3 September 1953, soon after the ascent of Everest. A shy man, he relied on his future mother-in-law to propose on his behalf. They had three children: Peter (born 1954), Sarah (born 1955) and Belinda (1959–1975).In 1975 while en route to join Hillary in the village of Phaphlu, where he was helping to build a hospital, Louise and Belinda were killed in a plane crash near Kathmandu airport shortly after take-off.In 1989 he married June Mulgrew, the widow of his close friend Peter Mulgrew, who died having replaced Hillary as speaker on Air New Zealand Flight 901, a sightseeing flight to the Antarctic which crashed into Mount Erebus in 1979.His son Peter Hillary	http://nif.dbpedia.org/wiki/en/Edmund_Hillary?dbpv=2016-10&nif=phrase&char=17253,17266
6257	Charlie Soong	Children	Soong Ching-ling	Section	3	Soong Ching-ling	exact	In the years leading up to the revolution in 1911, Charlie Soong started a family in Shanghai with his wife Ni Kwei-Tseng (倪桂珍 Ní Guìzhēn). The couple had their first child in 1890—a girl whom they named Soong Ai-ling. Their next daughter, Soong Ching-ling	http://nif.dbpedia.org/wiki/en/Charlie_Soong?dbpv=2016-10&nif=phrase&char=4183,4199
6257	Charlie Soong	Children	Soong Ching-ling	Section	4	Soong Ching-ling	exact	While in Tokyo, Soong Ai-ling had married H. H. Kung, a wealthy banker, and it was no longer suitable for her to work as Sun Yat-Sen's secretary. Instead, Soong Ching-ling	http://nif.dbpedia.org/wiki/en/Charlie_Soong?dbpv=2016-10&nif=phrase&char=5716,5732
6260	Nabaneeta Dev Sen	Children	Antara Dev Sen	Section	1	Antara Dev Sen	exact	Nabaneeta Dev Sen was born in Kolkata, to the poet-couple Narendra Dev and Radharani Devi. In addition to Bengali and English, she reads Hindi, Oriya, Assamese, French, German, Sanskrit, and Hebrew.Graduating with a master's degree in 1958, she married Amartya Sen in the following year. In 1976 they were divorced and she went abroad for higher studies.Nabaneeta Dev Sen lives in Kolkata, in her parental house Bhalo-Basa, where she was born, now declared a Heritage Building. She has two daughters, Antara Dev Sen	http://nif.dbpedia.org/wiki/en/Nabaneeta_Dev_Sen?dbpv=2016-10&nif=phrase&char=656,670
6263	Martin Sheen	Children	Emilio Estevez	Section	2	Emilio Estevez	exact	Sheen appeared in Martin Scorsese's The Departed as Captain Oliver Queenan, a commanding officer who is watching an undercover cop (Leonardo DiCaprio) who is a mole in an Irish American mob run by a vicious mob boss (Jack Nicholson). Martin Sheen and son Ramon Estevez combined both their real and stage names to create the Warner Bros.-affiliated company, Estevez Sheen Productions. The company’s latest film is The Way, written and directed by Sheen's son Emilio Estevez	http://nif.dbpedia.org/wiki/en/Martin_Sheen?dbpv=2016-10&nif=phrase&char=10451,10465
6263	Martin Sheen	Children	Emilio Estevez	Section	4.1	Emilio Estevez	exact	He has played the father of sons Emilio Estevez	http://nif.dbpedia.org/wiki/en/Martin_Sheen?dbpv=2016-10&nif=phrase&char=18092,18106
6264	Dillon Bell	Children	Francis Bell 	Abstract	0	Francis Bell (New Zealand politician)	partial	For his son see Rt. Hon. Francis Bell (New Zealand politician)	http://nif.dbpedia.org/wiki/en/Dillon_Bell?dbpv=2016-10&nif=phrase&char=25,62
6267	David Brower	Children	Kenneth Brower	Section	1	Kenneth Brower	exact	Kenneth Brower	http://nif.dbpedia.org/wiki/en/David_Brower?dbpv=2016-10&nif=phrase&char=901,915
6270	Scipio Africanus	Children	Cornelia Africana Major	Section	3	Cornelia Africana Major	exact	1.   *  Publius Cornelius Scipio Africanus - elder son, adoptive father of Scipio Aemilianus, no natural issue 2.   *  Lucius Cornelius Scipio - younger son, no legitimate surviving issue 3.   *  Cornelia Africana Major	http://nif.dbpedia.org/wiki/en/Scipio_Africanus?dbpv=2016-10&nif=phrase&char=25189,25213
6270	Scipio Africanus	Children	Cornelia Africana Major	Section	2	Cornelia Africana Major	exact	Scipio and Aemilia Paulla also had two surviving daughters. The elder, Cornelia Africana Major	http://nif.dbpedia.org/wiki/en/Scipio_Africanus?dbpv=2016-10&nif=phrase&char=21679,21702
6272	Sidney Godolphin, 1st Earl of Godolphin	Children	Francis Godolphin, 2nd Earl of Godolphin	Section	4	Francis Godolphin, 2nd Earl of Godolphin	exact	 * Francis Godolphin, 2nd Earl of Godolphin	http://nif.dbpedia.org/wiki/en/Sidney_Godolphin,_1st_Earl_of_Godolphin?dbpv=2016-10&nif=phrase&char=5726,5766
6272	Sidney Godolphin, 1st Earl of Godolphin	Children	Francis Godolphin, 2nd Earl of Godolphin	Section	5	Francis Godolphin, 2nd Earl of Godolphin	exact	Francis Godolphin, 2nd Earl of Godolphin	http://nif.dbpedia.org/wiki/en/Sidney_Godolphin,_1st_Earl_of_Godolphin?dbpv=2016-10&nif=phrase&char=5925,5965
6274	James Scott, 1st Duke of Monmouth	Children	Henry Scott, 1st Earl of Deloraine	Section	2	Henry Scott, 1st Earl of Deloraine	exact	 *  Charles Scott, Earl of Doncaster (24 August 1672 – 9 February 1673/1674)  *  James Scott, Earl of Dalkeith (23 May 1674 – 14 March 1705). He was married on 2 January 1693/1694 to Henrietta Hyde, daughter of Laurence Hyde, 1st Earl of Rochester. They were parents to Francis Scott, 2nd Duke of Buccleuch.  *  Lady Anne Scott (17 February 1675 – 13 August 1685)  *  Henry Scott, 1st Earl of Deloraine	http://nif.dbpedia.org/wiki/en/James_Scott,_1st_Duke_of_Monmouth?dbpv=2016-10&nif=phrase&char=9953,9988
6275	Tere Ríos	Children	Humbert Roque Versace	Abstract	0	Humbert Roque Versace	exact	Marie Teresa Ríos (pen name "Tere Ríos"), (November 9, 1917 – October 17, 1999) was the author of the 1965 book The Fifteenth Pelican which was the basis for the 1960s television sitcom, The Flying Nun. Ríos was the mother of Humbert Roque Versace	http://nif.dbpedia.org/wiki/en/Tere_Ríos?dbpv=2016-10&nif=phrase&char=226,247
6275	Tere Ríos	Children	Humbert Roque Versace	Section	3	Humbert Roque Versace	exact	Her eldest son, Humbert Roque Versace	http://nif.dbpedia.org/wiki/en/Tere_Ríos?dbpv=2016-10&nif=phrase&char=1861,1882
6276	George Lascelles, 7th Earl of Harewood	Children	James Lascelles	Section	2	James Lascelles	exact	 *  David, 8th Earl of Harewood (born 21 October 1950 in Bayswater, London)  *  The Hon. James Lascelles	http://nif.dbpedia.org/wiki/en/George_Lascelles,_7th_Earl_of_Harewood?dbpv=2016-10&nif=phrase&char=2509,2524
6277	Eleanor Roosevelt	Children	James Roosevelt	Section	1.2	James Roosevelt II	partial	 * Anna Eleanor Roosevelt (May 3, 1906 – December 1, 1975)  * James Roosevelt II	http://nif.dbpedia.org/wiki/en/Eleanor_Roosevelt?dbpv=2016-10&nif=phrase&char=11018,11036
6279	Anna Leonowens	Children	Louis T. Leonowens	Section	10	Louis T. Leonowens (Thailand) Ltd.	partial	 *  Biography at the Dictionary of Canadian Biography Online  *  Works by Anna Leonowens at Project Gutenberg  *    *  Works by Anna Leonowens at LibriVox (public domain audiobooks) 15px  *  Works by Anna Leonowens at Google Books  * Louis T. Leonowens (Thailand) Ltd.	http://nif.dbpedia.org/wiki/en/Anna_Leonowens?dbpv=2016-10&nif=phrase&char=19017,19051
6279	Anna Leonowens	Children	Louis T. Leonowens	Section	5	Louis T. Leonowens & Co. Ltd.	partial	Leonowens's son, Louis, returned to Siam and became an officer in the Siamese royal cavalry. He married Caroline Knox, a daughter of Sir Thomas George Knox, the British consul-general in Bangkok (1824–1887), and his Thai wife, Prang Yen. Under Chulalongkorn's patronage, Louis Leonowens founded the successful trading company that bears his name, Louis T. Leonowens & Co. Ltd.	http://nif.dbpedia.org/wiki/en/Anna_Leonowens?dbpv=2016-10&nif=phrase&char=13348,13377
6280	Roger Sherman Baldwin	Children	Simeon Eben Baldwin	Section	3	Simeon Eben Baldwin	exact	He was grandson of Roger Sherman, son of Simeon Baldwin, nephew of Ebenezer Baldwin, husband of Emily Pitkin Perkins, father of Connecticut Governor Simeon Eben Baldwin	http://nif.dbpedia.org/wiki/en/Roger_Sherman_Baldwin?dbpv=2016-10&nif=phrase&char=2872,2891
6281	Frederick Dent Grant	Children	Ulysses S. Grant III	Section	2	Ulysses S. Grant III	exact	In 1874, Grant married Ida Marie Honoré (1854–1930), the daughter of Henry Hamilton Honoré, who made his fortune in Chicago real estate. They were married in Chicago and had two children: Julia Dent Cantacuzène Spiransky-Grant (born 1876) and Ulysses S. Grant III	http://nif.dbpedia.org/wiki/en/Frederick_Dent_Grant?dbpv=2016-10&nif=phrase&char=1917,1937
6284	Malcolm Rifkind	Children	Hugo Rifkind	Section	4	Hugo Rifkind	exact	He is married to Edith and they are the parents of Caroline Rifkind and the Times columnist Hugo Rifkind	http://nif.dbpedia.org/wiki/en/Malcolm_Rifkind?dbpv=2016-10&nif=phrase&char=23127,23139
6286	Wallace Stegner	Children	Page Stegner	Section	1	Page Stegner	exact	Stegner's son, Page Stegner	http://nif.dbpedia.org/wiki/en/Wallace_Stegner?dbpv=2016-10&nif=phrase&char=1229,1241
6287	Timothy Carlton	Children	Benedict Cumberbatch	Section	3	Benedict Cumberbatch	exact	He is married to actress Wanda Ventham, whom he met in 1970 while filming sequences for the drama series A Family At War and they have been married since April 1976. They appeared together in Series 2 of BBC drama The Lotus Eaters in 1973 and Series 3 of BBC series Sherlock in 2014 as the parents of the title character, played by their son, actor Benedict Cumberbatch	http://nif.dbpedia.org/wiki/en/Timothy_Carlton?dbpv=2016-10&nif=phrase&char=1408,1428
6288	Seán O'Casey	Children	Breon O'Casey	Section	12	Breon O'Casey	exact	 * Tom Murphy  * Brian Friel  * Breon O'Casey	http://nif.dbpedia.org/wiki/en/Seán_O'Casey?dbpv=2016-10&nif=phrase&char=16568,16581
6293	Sinchi Roca	Children	Lloque Yupanqui	Section	1	Lloque Yupanqui	exact	He was the son and successor of Manco Cápac and the father of Lloque Yupanqui	http://nif.dbpedia.org/wiki/en/Sinchi_Roca?dbpv=2016-10&nif=phrase&char=368,383
6294	Stefano Casiraghi	Children	Pierre Casiraghi	Section	4	Pierre Casiraghi	exact	 * Andrea Casiraghi, born 8 June 1984.  * Charlotte Casiraghi, born 3 August 1986.  * Pierre Casiraghi	http://nif.dbpedia.org/wiki/en/Stefano_Casiraghi?dbpv=2016-10&nif=phrase&char=2697,2713
6295	Raj Kapoor	Children	Rishi Kapoor	Section	2	Rishi Kapoor	exact	In 1970 he produced, directed and starred in his ambitious film Mera Naam Joker which took more than six years to complete. His son Rishi Kapoor made his debut in this film playing the younger version of his character. When released in 1970, it was a box office disaster and put Kapoor and his family into a financial crisis. In later years it was acknowledged as a cult classic. In 1971, he launched his eldest son Randhir Kapoor in the family drama Kal Aaj Aur Kal starring himself, his son Randhir, his father Prithviraj Kapoor as well as Randhir's would-be-wife Babita. He launched his second son Rishi Kapoor	http://nif.dbpedia.org/wiki/en/Raj_Kapoor?dbpv=2016-10&nif=phrase&char=4253,4265
6295	Raj Kapoor	Children	Rishi Kapoor	Section	2	Rishi Kapoor	exact	In 1970 he produced, directed and starred in his ambitious film Mera Naam Joker which took more than six years to complete. His son Rishi Kapoor	http://nif.dbpedia.org/wiki/en/Raj_Kapoor?dbpv=2016-10&nif=phrase&char=3784,3796
6297	Frederick Calvert, 6th Baron Baltimore	Children	Henry Harford	Section	4	Henry Harford	exact	 *  Henry Harford	http://nif.dbpedia.org/wiki/en/Frederick_Calvert,_6th_Baron_Baltimore?dbpv=2016-10&nif=phrase&char=8914,8928
6299	Joanna David	Children	Emilia Fox	Section	1	Emilia Fox	exact	David was born in Lancaster, England, the daughter of Davida Elizabeth (Nesbitt) and John Almond Hacking. Her first major television role was as Elinor Dashwood in the BBC's 1971 dramatisation of Sense and Sensibility followed a year later by War and Peace, in which she played Sonya. Joanna also featured in the TV series The Last of the Mohicans (BBC), in two episodes of Colditz, (Missing presumed Dead and Odd Man In, 1972) as Cathy Carter, the wife of Flt.Lt Simon Carter (played by David McCallum). In 1979, she played the heroine of Daphne du Maurier's Rebecca, opposite Jeremy Brett in the BBC miniseries of the same name. It was a role that would be played twenty years later by Emilia Fox	http://nif.dbpedia.org/wiki/en/Joanna_David?dbpv=2016-10&nif=phrase&char=825,835
6299	Joanna David	Children	Emilia Fox	Section	1	Emilia Fox	exact	Her film appearances have included roles in The Smashing Bird I Used to Know (1969), the horror short Sleepwalker (1984), Comrades (1986), Secret Friends (1991), Rogue Trader (1999), Cotton Mary (1999), The Soul Keeper (2002, as the mother of her real-life daughter Emilia Fox	http://nif.dbpedia.org/wiki/en/Joanna_David?dbpv=2016-10&nif=phrase&char=2028,2038
6300	Conrad Hilton	Children	Francesca Hilton	Section	3	Constance Francesca Hilton	partial	Hilton married actress Zsa Zsa Gabor. They had one child: Constance Francesca Hilton	http://nif.dbpedia.org/wiki/en/Conrad_Hilton?dbpv=2016-10&nif=phrase&char=4493,4519
6301	Jay Gould	Children	Frank Jay Gould	Section	7.3	Frank Jay Gould	exact	 *  George Jay Gould I (1864–1923), married Edith M. Kingdon (1864–1921)  *  Edwin Gould I (1866–1933), married Sarah Cantine Shrady  *  Helen Gould (1868–1938), married Finlay Johnson Shepard (1867–1942)  *  Howard Gould (1871–1959), married Viola Katherine Clemmons on October 12, 1898; and later married actress Grete Mosheim in 1937  *  Anna Gould (1875–1961), married Paul Ernest Boniface, Comte de Castellane (1867–1932) and divorced; second, married Hélie de Talleyrand-Périgord, 5th duc de Talleyrand, 5th duc de Dino, 4th Herzog von Sagan, and Prince de Sagan (1858–1937)  *  Frank Jay Gould	http://nif.dbpedia.org/wiki/en/Jay_Gould?dbpv=2016-10&nif=phrase&char=10058,10074
6301	Jay Gould	Children	Frank Jay Gould	Section	9	Frank Jay Gould	exact	 *  George Jay Gould I (1864–1923), married Edith M. Kingdon (1864–1921)  *  Kingdon Gould, Sr. (1887–1945) who married Annunziata Camilla Maria Lucci (1890–1961).  *  Jay Gould II (1888–1935) who was a tennis player and who married Anne Douglass Graham.  *  Marjorie Gould (1891–1955) who married Anthony Joseph Drexel II  *  Helen, Lady Decies (1893–1931) who married John Graham Hope DeLaPoer Horsley Beresford (1866–1945)  *  George Jay Gould II (1896–?) who married Laura Carter  *  Edith, Lady MacNeal (1901–1937) who married Carroll Livingston Wainwright I (1899–1967) and after a divorce married Sir Hector Murray MacNeal  *  Gloria Gould (1906–1943) who married Henry A. Bishop II, and after a divorce married Walter McFarlane Barker.  *  Edwin Gould I (1866–1933), married Sarah Cantine Shrady She inherited $US 10,000,000 upon his death. They had two sons:  * Edwin Gould, Jr., (1894–1917). He died on Jekyl Island in 1917.  * Frank Miller Gould (c. 1895–1945). He graduated from Yale in 1920, married Florence Amelia Bacon on November 17, 1924, she was from Dallas, Texas. Frank died on January 13, 1945. They had two children:  * Marianne Gould (1926 – January 21, 1957)  * Edwin Jay Gould (1932–1993).  *  Helen Gould (1868–1938), married Finlay Johnson Shepard (1867–1942) They adopted three children, Finley Jay, named for Finley Johnson Shepard and Jay Gould, and Olivia, named for Helen's dear friend Mrs. Russell Sage, and Helen Anna, named for Helen and her sister, Anna and had one foster child, Louis Seton. The first of the adopted children, Finley Jay Shepard, was a three-year-old child found abandoned on the steps of St. Patrick's Cathedral, New York in 1914. They later adopted two daughters, Margaret and Dorothy, of her brother Frank Gould.  *  Howard Gould (1871–1959), married Viola Katherine Clemmons on October 12, 1898; and later married actress Grete Mosheim in 1937  *  Anna, Duchess de Talleyrand-Périgord (1875–1961), married Paul Ernest Boniface, Comte de Castellane (1867–1932); and, after a divorce, married Hélie de Talleyrand-Périgord, 5th duke of Talleyrand, 5th duc of Dino, 4th Duke von Sagan, and Prince of Sagan (1858–1937) With Boniface, Anna had the following five children:  *  Marie Louise Boniface de Castellane (1896 – ?), died during infancy or early childhood  *  Antoine Boniface, Marquis de Castellane (1896–1946), married Yvonne Patenôtre (daughter of Jules Patenôtre and wife Eleanor Elverson, sister of James Elverson, Jr. (?–1929) and daughter of publisher James Elverson (1838–1911) by wife Sallie Duvall, the three of them owners of The Philadelphia Inquirer). He had daughter Elisabeth de Castellane (Paris, July 9, 1928 – Paris, November 13, 1991), wife (married in Paris, December 7, 1948) of Jean Bertrand Jacques Adrien Nompar Comte de Caumont La Force (Paris, February 4, 1920 – Fontaine Française, June 8, 1986).  *  Georges Paul Ernest Boniface de Castellane (1897 or 1899–1944), married Florinda Fernández y Anchorena (1901–?). They had daughter:  * Diane Rose Anne Marie de Castellane (born in Paris, February 19, 1927). She married Philippe François Armand Marie Duc de Mouchy Prince-Duc de Poix (born in Paris, April 17, 1922) in Paris in a civil ceremony on April 14, 1948; and a church ceremony on April 20, 1948; they divorced on March 13, 1974.  *  Georges Gustave Boniface de Castellane (circa 1898–1946)  *  Jay Boniface de Castellane (1902–?)With Talleyrand, Anna had the following two children:  *   *  Howard de Talleyrand, duc de Sagan (1909–1929), he took his own life when told he could not marry.  *  Helen Violette de Talleyrand-Périgord (1915–2003), she married James Robert de Pourtales on March 29, 1937, in Val Saint-Germain, she then divorced in 1969, and married Gaston Palewski (1901–1984), he was the Minister of Scientific Research and Atomic and Space Questions from 1962 to 1966. They married on March 20, 1969, in Paris.  *  Frank Jay Gould	http://nif.dbpedia.org/wiki/en/Jay_Gould?dbpv=2016-10&nif=phrase&char=14826,14842
